image_uid,file_name,uncertainty_score,confidence_component,quality_component,agreement_component,novelty_component,terms_corroborated,terms_checked,has_description,has_quality,review_recommended,reason,vocabulary_version
2e09c5d071a94a0a94b5fd3032405f2b,A1c261g.jpg,0.6649,0.595,0.4657,1.0,0.4233,0,2,True,True,True,Chiefly because the generated description does not corroborate the assigned terms.,1.0
33c81a05b41446ccb2b2dc3df3d66626,A1c261h.jpg,0.4376,0.4449,0.5628,0.3333,0.4624,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
20f0c3d504ff459ca555e8574b0b5de6,A1c263.jpg,0.3502,0.2215,0.3072,0.5,0.4085,2,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
1412f7ed487f4b9ab162ac69b3b0eeb7,A1c264.jpg,0.3007,0.3097,0.5824,0.0,0.5052,2,2,True,True,False,The assigned terms are well supported across all measures.,1.0
5f798566c2214107bef4a4992993ba6e,A1c265a.jpg,0.3614,0.2659,0.5662,0.25,0.5337,3,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
34c2f7d9ddf14117b08f4d045d8db868,A1c266.jpg,0.3576,0.2325,0.5339,0.25,0.6297,3,4,True,True,False,Chiefly because the image differs markedly from those used to establish the terms.,1.0
19b8d2d9834d4251953e40d9e22be457,A1c270.jpg,0.5581,0.4778,0.4053,0.8,0.4657,1,5,True,True,True,Chiefly because the generated description does not corroborate the assigned terms.,1.0
989e2afe3efd4e40aaab8bee18f74594,A1c271a.jpg,0.6109,0.7105,0.5481,0.6,0.4837,2,5,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
1cdaa3bdb0e448cba84f84ae5a795d98,A1c271b.jpg,0.5698,0.5626,0.5752,0.6,0.5191,2,5,True,True,True,Chiefly because the generated description does not corroborate the assigned terms.,1.0
14fac0bd6ad04040a1bf2dcc04efba82,A1c277.jpg,0.3381,0.3905,0.3788,0.25,0.338,3,4,True,True,False,The assigned terms are well supported across all measures.,1.0
ecfac314058243298bf26715cc4cc0ef,A1c28.jpg,0.3603,0.1185,0.6205,0.5,0.2984,2,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
c8bd363266aa42ed98c2ca999c0eba2a,A1c28a.jpg,0.5074,0.2325,0.7372,0.75,0.3574,1,4,True,True,False,"Chiefly because the generated description does not corroborate the assigned terms, and the image is soft or poorly exposed, limiting what can be assigned.",1.0
f3c287d8e6864d78becfeccaf515837e,A1c29&30.jpg,0.4251,0.5912,0.4775,0.25,0.318,3,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
b827630ce8174c1c97cb24b13baa99a6,A1c32.jpg,0.3868,0.7795,0.1727,0.0,0.5293,2,2,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
306413a630224f7d9bfd89b77ca1ff6a,A1c32a.jpg,0.4226,0.3228,0.5993,0.3333,0.5988,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
bad21e7793d148758b63425b2f0c5582,A1c33a.jpg,0.541,0.3184,0.6092,0.6667,0.7181,1,3,True,True,False,"Chiefly because the image differs markedly from those used to establish the terms, and the generated description does not corroborate the assigned terms.",1.0
1980b31f0caa4f4aa17eddf1c179e23e,A1c33b.jpg,0.7314,0.6187,0.5867,1.0,0.6504,0,2,True,True,True,"Chiefly because the generated description does not corroborate the assigned terms, and the image differs markedly from those used to establish the terms.",1.0
5647adc4dd124879b86c7bc541ec6826,A1c33c.jpg,0.604,0.6702,0.589,0.5,0.6776,1,2,True,True,True,"Chiefly because the image differs markedly from those used to establish the terms, and the matching scores separated the leading terms only narrowly.",1.0
1f4d1776ae1c4e36ad0cc3e49ac44bcb,A1c33d.jpg,0.8341,0.89,0.5807,1.0,0.7094,0,2,True,True,True,"Chiefly because the generated description does not corroborate the assigned terms, and the matching scores separated the leading terms only narrowly.",1.0
2ad19257aa7b4f60a260fcaf49413d4c,A1c35.jpg,0.5851,0.4419,0.5881,0.6667,0.7519,1,3,True,True,True,"Chiefly because the image differs markedly from those used to establish the terms, and the generated description does not corroborate the assigned terms.",1.0
cb6e04acabb842e9aa949f9c0420ea19,A1c36.jpg,0.4716,0.3883,0.6079,0.5,0.4274,2,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
8dea8230606842f39849a6a4d0c8aa5c,A1c42.jpg,0.566,0.5328,0.4538,0.75,0.4252,1,4,True,True,True,Chiefly because the generated description does not corroborate the assigned terms.,1.0
11c3e210a75440458523f83faa47024b,A1c4a.jpg,0.5414,0.425,0.5366,0.75,0.402,1,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
5255fad03756463b8ca9aa110661532e,A1c4b.jpg,0.4496,0.5889,0.4911,0.25,0.4686,3,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
5527904b17804ec3ba13503af2f0e0e8,A1c4c.jpg,0.5371,0.8123,0.5722,0.25,0.4224,3,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
abf0174dc91b4580b3295ee3ecb38f0f,A1c5.jpg,0.5329,0.4314,0.5473,0.75,0.3161,1,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
b32077f877c64336b02f345c426fa873,A1c54.jpg,0.5258,0.5545,0.1726,0.8,0.3817,1,5,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
f417a5c8038544a59a9b94d8d0abfc2c,A1c55.jpg,0.3942,0.1795,0.6394,0.5,0.3563,2,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
bfe087bc03484bf3b921a755f4b5c8f0,A1c56.jpg,0.4831,0.3626,0.608,0.6,0.3637,2,5,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
5b836389f6b949e2945dbcfabf6dacee,A1c57.jpg,0.2841,0.2784,0.3396,0.25,0.2915,3,4,True,True,False,The assigned terms are well supported across all measures.,1.0
689f530378b149f398ae8c0bf777ab23,A1c58.jpg,0.6089,0.6026,0.5782,0.75,0.3825,1,4,True,True,True,"Chiefly because the generated description does not corroborate the assigned terms, and the matching scores separated the leading terms only narrowly.",1.0
ff82eeb885614d9d8a12fc25151424e3,A1c60.jpg,0.6566,0.6109,0.5867,0.8,0.5699,1,5,True,True,True,"Chiefly because the generated description does not corroborate the assigned terms, and the matching scores separated the leading terms only narrowly.",1.0
fd248e5f000340fdbc5f69900f9dd13c,A1c65.jpg,0.407,0.7065,0.4884,0.0,0.4134,4,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
1db9f0e1b12a4f45b030c418877a265a,A1c66.jpg,0.4287,0.5938,0.463,0.25,0.3553,3,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
f5c5326002c74e5e8c6c9ca1d10ac067,A1c66m.jpg,0.5932,0.702,0.555,0.6,0.3769,2,5,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
c54ff7cba71248aea2083aab015a901f,A1c66x.jpg,0.4048,0.5063,0.5044,0.25,0.3447,3,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
59aec1471e7b433b88b78dee46fc090f,A1c66y.jpg,0.4231,0.6041,0.429,0.25,0.3394,3,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
cf2384c7c14047579b1c40b9f5097ce4,A1c66z.jpg,0.5358,0.7805,0.4285,0.4,0.3795,3,5,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
681c8f3939d44ad0b267846776304de5,A1c68&69.jpg,0.6117,0.416,0.6005,1.0,0.3064,0,5,True,True,True,"Chiefly because the generated description does not corroborate the assigned terms, and the image is soft or poorly exposed, limiting what can be assigned.",1.0
ff72b0d551da4d3d9c2dae9d387d3460,A1c7&143.jpg,0.428,0.5055,0.5938,0.25,0.3823,3,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
e689d7161c384654a694cbc48a5238c6,A1c77.jpg,0.4425,0.3872,0.5544,0.5,0.3072,2,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
db0ba2f91cad428b80556d4ca26f239e,A1c78.jpg,0.5549,0.417,0.6332,0.75,0.382,1,4,True,True,True,"Chiefly because the generated description does not corroborate the assigned terms, and the image is soft or poorly exposed, limiting what can be assigned.",1.0
86b4efbc82954bc38f6c5ab3b1b03ba6,A1c78a.jpg,0.3019,0.1674,0.5451,0.25,0.3953,3,4,True,True,False,The assigned terms are well supported across all measures.,1.0
7b601c7f60b44e00b820068284c11df7,A1c78b.jpg,0.3218,0.2682,0.374,0.25,0.5206,3,4,True,True,False,The assigned terms are well supported across all measures.,1.0
4c240290ffe5415e89bdccb0a6e3bc97,A1c80.jpg,0.4511,0.2826,0.7476,0.5,0.3511,2,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
532c19a8e9874f278cb2f452d1450cf5,A1c89.jpg,0.6068,0.7091,0.5576,0.5,0.6471,2,4,True,True,True,"Chiefly because the matching scores separated the leading terms only narrowly, and the image differs markedly from those used to establish the terms.",1.0
82baebced736449a8f750c8430f3f0a9,A1c9.jpg,0.677,0.6267,0.7725,0.8,0.4211,1,5,True,True,True,"Chiefly because the generated description does not corroborate the assigned terms, and the image is soft or poorly exposed, limiting what can be assigned.",1.0
d30d7e15b5ab452d8a9be6535add55e8,A1c90.jpg,0.4719,0.1694,0.6312,0.75,0.4093,1,4,True,True,False,"Chiefly because the generated description does not corroborate the assigned terms, and the image is soft or poorly exposed, limiting what can be assigned.",1.0
b0fd82a9d85b47c494f1e5459d508b39,A1c92a.jpg,0.4821,0.2871,0.5059,0.75,0.3697,1,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
7c17d912733d4af89b73600f99ffc1d7,A1c92b.jpg,0.5153,0.5391,0.4498,0.6,0.3776,2,5,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
f088174428da46e1b9edf6abc693672c,A1c94.jpg,0.4922,0.587,0.4194,0.5,0.3525,2,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
649a28619940473ab513aa26070ea860,A1c97.jpg,0.5689,0.4818,0.6147,0.75,0.3491,1,4,True,True,True,"Chiefly because the generated description does not corroborate the assigned terms, and the image is soft or poorly exposed, limiting what can be assigned.",1.0
5ad252561ec242a28f35105a147eb7df,A1c98.jpg,0.5527,0.6465,0.591,0.5,0.3883,2,4,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
9f9ac986531d410dbfd8f20c02d2f3f4,A1d1.jpg,0.4204,0.3089,0.5332,0.5,0.3708,2,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
f781712dbcad4276bea7e00848e0559b,A1d12.jpg,0.5186,0.4864,0.4429,0.75,0.232,1,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
5bd4aa29d7ca48db919aa0f5d8727130,A1d18a.jpg,0.2993,0.2624,0.6625,0.25,0.0,3,4,True,True,False,The assigned terms are well supported across all measures.,1.0
5a0d843b910447b28cde846c91aa16b5,A1d18b.jpg,0.2705,0.2919,0.733,0.0,0.145,4,4,True,True,False,The assigned terms are well supported across all measures.,1.0
f405056387c6496e96b4e72c649a9901,A1d20.jpg,0.4444,0.3929,0.5858,0.5,0.2648,2,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
2f459fca6a3343d7a7e1af2d5a61e006,A1d21.jpg,0.639,0.6575,0.5476,0.8,0.3956,1,5,True,True,True,"Chiefly because the generated description does not corroborate the assigned terms, and the matching scores separated the leading terms only narrowly.",1.0
50a2f34fa1f54047ac2c7010b181022c,A1d22a.jpg,0.3095,0.3362,0.6084,0.0,0.4675,4,4,True,True,False,The assigned terms are well supported across all measures.,1.0
0e654cdece56408b9d29381ff22d12b6,A1d22b.jpg,0.2557,0.2222,0.5528,0.0,0.4491,4,4,True,True,False,The assigned terms are well supported across all measures.,1.0
92d57e6bbb1e4da29b1316eb3b6abc4e,A1d22d.jpg,0.3141,0.3577,0.5705,0.0,0.4985,4,4,True,True,False,The assigned terms are well supported across all measures.,1.0
ed1277c0204340d2aa93b4869b75a950,A1d22e.jpg,0.3139,0.3526,0.5967,0.0,0.474,4,4,True,True,False,The assigned terms are well supported across all measures.,1.0
5fd68202b43541b5ba5c8e928e6973d8,A1d31&32.jpg,0.4779,0.6484,0.203,0.5,0.4025,2,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
326ae9dab2794ff394f1939b8a2883e7,A1d40.jpg,0.4587,0.7077,0.0461,0.5,0.3452,2,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
9589e6cecba44ab1922c4a7777aaaedb,A1d7.jpg,0.6375,0.5715,0.665,0.8,0.4299,1,5,True,True,True,"Chiefly because the generated description does not corroborate the assigned terms, and the image is soft or poorly exposed, limiting what can be assigned.",1.0
0b4b9d0bceb045a297846e7d0e6f5515,A1e1.jpg,0.6219,0.6008,0.6888,0.75,0.3258,1,4,True,True,True,"Chiefly because the generated description does not corroborate the assigned terms, and the image is soft or poorly exposed, limiting what can be assigned.",1.0
5f4b560fc9e04a97b0b2de684989322f,A1e101.jpg,0.6012,0.5465,0.4945,0.75,0.5735,1,4,True,True,True,Chiefly because the generated description does not corroborate the assigned terms.,1.0
985d118923c64d93806266bea3855cf3,A1e1a.jpg,0.4027,0.6309,0.6006,0.0,0.4121,4,4,True,True,False,"Chiefly because the matching scores separated the leading terms only narrowly, and the image is soft or poorly exposed, limiting what can be assigned.",1.0
149ee1f6909d42709ef354c216de2f0b,A1e1b.jpg,0.5135,0.5464,0.5619,0.5,0.3995,2,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
e6db574e6a5843a39b69c656ea6395fa,A1e20.jpg,0.4024,0.7234,0.5179,0.0,0.3045,4,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
da758079d98f478fb8c4d9dc268c42ce,A1e24.jpg,0.564,0.4837,0.5563,0.75,0.3896,1,4,True,True,True,Chiefly because the generated description does not corroborate the assigned terms.,1.0
5814c75e61154b2c909dace23c76256f,A1e25a.jpg,0.5461,0.6245,0.5612,0.5,0.4352,2,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
3400b758298848e7b49bd1cd8ca5495d,A1e25c.jpg,0.3996,0.5089,0.5004,0.25,0.3093,3,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
829fdf7643ab4251ab78b929cee09bff,A1e26.jpg,0.4955,0.591,0.5609,0.4,0.3763,3,5,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
e1aa29aac75449929cd508e7b8a49e66,A1e28.jpg,0.4162,0.5993,0.3752,0.25,0.3759,3,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
839f5daf7c694e5e8c77fe50c68d1f74,A1e3.jpg,0.6405,0.7735,0.5168,0.75,0.2764,1,4,True,True,True,"Chiefly because the matching scores separated the leading terms only narrowly, and the generated description does not corroborate the assigned terms.",1.0
f2310b4963d045c2a6d76d1e53f916fe,A1e30.jpg,0.4724,0.263,0.5594,0.75,0.2901,1,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
4b20b2c828904cad956f1a6088965e4e,A1e32.jpg,0.5235,0.7291,0.6227,0.25,0.4588,3,4,True,True,False,"Chiefly because the matching scores separated the leading terms only narrowly, and the image is soft or poorly exposed, limiting what can be assigned.",1.0
ffb5aee68b4941faaa4622da17fa45ba,A1e32z.jpg,0.4255,0.6782,0.2704,0.25,0.3935,3,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
475fa720d90e4d16b76df6c93f947c8b,A1e34.jpg,0.4891,0.6577,0.3094,0.5,0.3135,2,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
d2b737f800de45abaef55d3bf31c5bc9,A1e34a.jpg,0.5364,0.5678,0.3261,0.75,0.3162,1,4,True,True,False,Chiefly because the generated description does not corroborate the assigned terms.,1.0
449a3918fb6b42a8bbbff0eb8aa8179c,A1e4.jpg,0.5827,0.5432,0.5924,0.75,0.3273,1,4,True,True,True,Chiefly because the generated description does not corroborate the assigned terms.,1.0
33d1545f54f84aae90fd2fd0fb8891ce,A1e41j.jpg,0.4902,0.5473,0.4221,0.5,0.4281,2,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
35216d18334d45e785d9991afabf874d,A1e41k.jpg,0.5322,0.552,0.5854,0.5,0.4793,2,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
8c04d7b148524d6fb97c13bfbfb10ac7,A1e41l.jpg,0.396,0.3569,0.6822,0.25,0.3977,3,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
435698d79d974f9d81036d08159f8958,A1e41m.jpg,0.4336,0.6645,0.4009,0.25,0.3059,3,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
e30c011f5c7546188fdd53f4b7f33ebd,A1e41n.jpg,0.341,0.2357,0.4617,0.25,0.6076,3,4,True,True,False,The assigned terms are well supported across all measures.,1.0
758174dc51194c2692c5500ef342c204,A1e41o.jpg,0.425,0.2859,0.4797,0.5,0.5268,2,4,True,True,False,Chiefly because the image differs markedly from those used to establish the terms.,1.0
fe52cc57960440ff850c7d16ec5c7e9a,A1e41p.jpg,0.388,0.3922,0.5088,0.25,0.4933,3,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
70f47016d5f546ce90280697488b9e5a,A1e41q.jpg,0.4466,0.7677,0.5671,0.0,0.4298,4,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
31bfa4d0227d48e7a68a496070e3a752,A1e41r.jpg,0.4355,0.3404,0.502,0.5,0.4399,2,4,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.0
16ad21bd104d4350a02a70ebddf08691,A1e41s.jpg,0.4703,0.7014,0.4647,0.25,0.379,3,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
98aee97ff3f841dc9105762ee54cb8d4,A1e41t.jpg,0.5318,0.8087,0.547,0.25,0.4293,3,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.0
